fixture_id,league_code,match_date,home_team,away_team,team_1_id,team_1_name,team_1_players_count,team_2_id,team_2_name,team_2_players_count
1252528,SAU1,2024-12-05,Damac,Al-Fayha,2956,Damac,20,2944,Al-Fayha,20
1252532,SAU1,2024-12-06,Al Kholood,Al-Qadisiyah FC,10509,Al Kholood,18,2933,Al-Qadisiyah FC,20
1252527,SAU1,2024-12-06,Al Orubah,Al Riyadh,2961,Al Orubah,20,10511,Al Riyadh,20
1252531,SAU1,2024-12-06,Al-Ittihad FC,Al-Nassr,2938,Al-Ittihad FC,20,2939,Al-Nassr,20
1252534,SAU1,2024-12-07,Al-Hilal Saudi FC,Al-Raed,2932,Al-Hilal Saudi FC,20,2935,Al-Raed,20
1252533,SAU1,2024-12-07,Al Taawon,Al-Ahli Jeddah,2936,Al Taawon,20,2929,Al-Ahli Jeddah,19
1252529,SAU1,2024-12-07,Al Khaleej Saihat,Al-Ettifaq,2928,Al Khaleej Saihat,20,2934,Al-Ettifaq,20
1252543,SAU1,2025-01-09,Al-Nassr,Al Akhdoud,2939,Al-Nassr,20,2977,Al Akhdoud,20
1252536,SAU1,2025-01-09,Al-Fateh,Al Wehda Club,2931,Al-Fateh,20,2937,Al Wehda Club,20
1252539,SAU1,2025-01-09,Al Riyadh,Al Khaleej Saihat,10511,Al Riyadh,20,2928,Al Khaleej Saihat,19
1252537,SAU1,2025-01-10,Al-Ahli Jeddah,Al Shabab,2929,Al-Ahli Jeddah,20,2940,Al Shabab,20
1252544,SAU1,2025-01-10,Al-Raed,Damac,2935,Al-Raed,20,2956,Damac,20
1252540,SAU1,2025-01-10,Al-Ettifaq,Al Kholood,2934,Al-Ettifaq,20,10509,Al Kholood,19
1252542,SAU1,2025-01-11,Al Orubah,Al-Hilal Saudi FC,2961,Al Orubah,20,2932,Al-Hilal Saudi FC,20
1252538,SAU1,2025-01-11,Al-Qadisiyah FC,Al Taawon,2933,Al-Qadisiyah FC,20,2936,Al Taawon,20
1252541,SAU1,2025-01-11,Al-Fayha,Al-Ittihad FC,2944,Al-Fayha,20,2938,Al-Ittihad FC,20
1252550,SAU1,2025-01-15,Damac,Al-Ettifaq,2956,Damac,20,2934,Al-Ettifaq,20
1252551,SAU1,2025-01-15,Al Kholood,Al-Ahli Jeddah,10509,Al Kholood,20,2929,Al-Ahli Jeddah,20
1252545,SAU1,2025-01-15,Al Shabab,Al Riyadh,2940,Al Shabab,20,10511,Al Riyadh,20
1252552,SAU1,2025-01-16,Al-Ittihad FC,Al-Raed,2938,Al-Ittihad FC,20,2935,Al-Raed,20
1252546,SAU1,2025-01-16,Al-Hilal Saudi FC,Al-Fateh,2932,Al-Hilal Saudi FC,20,2931,Al-Fateh,20
1252548,SAU1,2025-01-16,Al Akhdoud,Al-Fayha,2977,Al Akhdoud,20,2944,Al-Fayha,20
1252553,SAU1,2025-01-17,Al Khaleej Saihat,Al Orubah,2928,Al Khaleej Saihat,20,2961,Al Orubah,19
1252547,SAU1,2025-01-17,Al Wehda Club,Al-Qadisiyah FC,2937,Al Wehda Club,20,2933,Al-Qadisiyah FC,20
1252549,SAU1,2025-01-17,Al Taawon,Al-Nassr,2936,Al Taawon,20,2939,Al-Nassr,20
1252557,SAU1,2025-01-20,Al-Fayha,Al Kholood,2944,Al-Fayha,20,10509,Al Kholood,20
1252554,SAU1,2025-01-20,Al-Raed,Al Akhdoud,2935,Al-Raed,20,2977,Al Akhdoud,20
1252560,SAU1,2025-01-20,Al-Ettifaq,Al-Ahli Jeddah,2934,Al-Ettifaq,20,2929,Al-Ahli Jeddah,20
1252555,SAU1,2025-01-21,Al Riyadh,Al Taawon,10511,Al Riyadh,20,2936,Al Taawon,20
1252559,SAU1,2025-01-21,Al Khaleej Saihat,Al-Nassr,2928,Al Khaleej Saihat,20,2939,Al-Nassr,20
1252561,SAU1,2025-01-21,Al-Hilal Saudi FC,Al Wehda Club,2932,Al-Hilal Saudi FC,20,2937,Al Wehda Club,20
1252556,SAU1,2025-01-22,Al Orubah,Al-Qadisiyah FC,2961,Al Orubah,20,2933,Al-Qadisiyah FC,20
1252562,SAU1,2025-01-22,Al-Fateh,Damac,2931,Al-Fateh,20,2956,Damac,20
1252558,SAU1,2025-01-22,Al-Ittihad FC,Al Shabab,2938,Al-Ittihad FC,19,2940,Al Shabab,20
1252565,SAU1,2025-01-25,Al Kholood,Al-Raed,10509,Al Kholood,20,2935,Al-Raed,20
1252571,SAU1,2025-01-25,Al Wehda Club,Al-Ettifaq,2937,Al Wehda Club,20,2934,Al-Ettifaq,20
1252569,SAU1,2025-01-26,Al-Nassr,Al-Fateh,2939,Al-Nassr,20,2931,Al-Fateh,20
1252566,SAU1,2025-01-26,Al Akhdoud,Al Khaleej Saihat,2977,Al Akhdoud,20,2928,Al Khaleej Saihat,20
1252570,SAU1,2025-01-26,Al-Ahli Jeddah,Al Riyadh,2929,Al-Ahli Jeddah,20,10511,Al Riyadh,20
1252564,SAU1,2025-01-26,Al Taawon,Al Orubah,2936,Al Taawon,20,2961,Al Orubah,20
1252567,SAU1,2025-01-27,Damac,Al-Ittihad FC,2956,Damac,20,2938,Al-Ittihad FC,20
1252563,SAU1,2025-01-27,Al Shabab,Al-Fayha,2940,Al Shabab,19,2944,Al-Fayha,20
1252568,SAU1,2025-01-27,Al-Qadisiyah FC,Al-Hilal Saudi FC,2933,Al-Qadisiyah FC,20,2932,Al-Hilal Saudi FC,20
