fixture_id,date,timestamp,referee,venue_name,venue_city,status_long,status_short,league_id,league_name,season,round,home_team_id,home_team_name,away_team_id,away_team_name,home_goals,away_goals,home_goals_halftime,away_goals_halftime,home_goals_fulltime,away_goals_fulltime,home_shots_on_goal,home_shots_off_goal,home_total_shots,home_blocked_shots,home_shots_inside_box,home_shots_outside_box,home_fouls,home_corner_kicks,home_offsides,home_possession,home_yellow_cards,home_red_cards,home_goalkeeper_saves,home_total_passes,home_passes_accurate,home_passes_percentage,away_shots_on_goal,away_shots_off_goal,away_total_shots,away_blocked_shots,away_shots_inside_box,away_shots_outside_box,away_fouls,away_corner_kicks,away_offsides,away_possession,away_yellow_cards,away_red_cards,away_goalkeeper_saves,away_total_passes,away_passes_accurate,away_passes_percentage
1237899,2024-09-22,1727024400,E. Kargın,Yeni Adana Stadyumu,Adana,Match Finished,FT,203,Süper Lig,2024,Regular Season - 6,3563,Adana Demirspor,996,Alanyaspor,0.0,2.0,0.0,2.0,0.0,2.0,2.0,6.0,9.0,1.0,2.0,7.0,9.0,6.0,,54.0,1.0,,5.0,460.0,384.0,83.0,7.0,5.0,13.0,1.0,9.0,4.0,10.0,6.0,1.0,46.0,3.0,,2.0,390.0,314.0,81.0
1237894,2024-09-23,1727110800,V. Bayarslan,Gaziantep Stadyumu,Gaziantep,Match Finished,FT,203,Süper Lig,2024,Regular Season - 6,3573,Gazişehir Gaziantep,998,Trabzonspor,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,12.0,1.0,6.0,6.0,16.0,9.0,,36.0,5.0,,3.0,245.0,184.0,75.0,3.0,4.0,11.0,4.0,8.0,3.0,13.0,2.0,,64.0,4.0,,4.0,452.0,392.0,87.0
1237895,2024-09-23,1727110800,O. Ergün,Gürsel Aksel Stadyumu,İzmir,Match Finished,FT,203,Süper Lig,2024,Regular Season - 6,994,Goztepe,1001,Kayserispor,3.0,0.0,2.0,0.0,3.0,0.0,7.0,12.0,20.0,1.0,13.0,7.0,13.0,6.0,2.0,37.0,2.0,,3.0,274.0,194.0,71.0,3.0,3.0,8.0,2.0,4.0,4.0,10.0,4.0,1.0,63.0,2.0,,4.0,481.0,382.0,79.0
1237903,2024-09-27,1727456400,Ç. Altay,BG Group 4 Eylül Stadyumu,Sivas,Match Finished,FT,203,Süper Lig,2024,Regular Season - 7,1002,Sivasspor,564,Istanbul Basaksehir,1.0,2.0,0.0,1.0,1.0,2.0,3.0,5.0,10.0,2.0,6.0,4.0,12.0,2.0,4.0,53.0,1.0,,2.0,417.0,343.0,82.0,4.0,7.0,11.0,,9.0,2.0,12.0,3.0,1.0,47.0,4.0,,2.0,380.0,307.0,81.0
1237907,2024-09-28,1727528400,M. Türkmen,Samsun Yeni 19 Mayıs Stadyumu,Samsun,Match Finished,FT,203,Süper Lig,2024,Regular Season - 7,3603,Samsunspor,994,Goztepe,4.0,3.0,1.0,2.0,4.0,3.0,9.0,4.0,21.0,8.0,11.0,10.0,6.0,6.0,3.0,70.0,,,1.0,566.0,463.0,82.0,3.0,5.0,9.0,1.0,8.0,1.0,9.0,3.0,1.0,30.0,2.0,,4.0,243.0,144.0,59.0
1237909,2024-09-28,1727539200,O. Çakır,RAMS Park,İstanbul,Match Finished,FT,203,Süper Lig,2024,Regular Season - 7,645,Galatasaray,1004,Kasimpasa,3.0,3.0,3.0,1.0,3.0,3.0,3.0,1.0,7.0,3.0,6.0,1.0,10.0,2.0,4.0,50.0,2.0,,4.0,396.0,305.0,77.0,6.0,4.0,12.0,2.0,8.0,4.0,10.0,4.0,1.0,50.0,3.0,,,398.0,297.0,75.0
1237904,2024-09-28,1727539200,B. Taşkınsoy,GAIN Park Stadium,Antalya,Match Finished,FT,203,Süper Lig,2024,Regular Season - 7,996,Alanyaspor,1007,Rizespor,1.0,0.0,1.0,0.0,1.0,0.0,2.0,4.0,12.0,6.0,6.0,6.0,12.0,7.0,,44.0,3.0,,1.0,401.0,339.0,85.0,2.0,5.0,11.0,4.0,7.0,4.0,13.0,2.0,4.0,56.0,3.0,,1.0,501.0,425.0,85.0
1237911,2024-09-29,1727625600,T. Doman,Grey Beton Bodrum Stadyumu,Muğla,Match Finished,FT,203,Süper Lig,2024,Regular Season - 7,3583,BB Bodrumspor,3563,Adana Demirspor,3.0,1.0,1.0,0.0,3.0,1.0,7.0,4.0,18.0,7.0,9.0,9.0,14.0,7.0,4.0,47.0,2.0,,4.0,303.0,236.0,78.0,5.0,6.0,16.0,5.0,7.0,9.0,12.0,6.0,2.0,53.0,5.0,,4.0,337.0,276.0,82.0
1237906,2024-09-29,1727625600,C. Aydın,Corendon Airlines Park,Antalya,Match Finished,FT,203,Süper Lig,2024,Regular Season - 7,1005,Antalyaspor,611,Fenerbahce,0.0,2.0,0.0,0.0,0.0,2.0,,8.0,10.0,2.0,3.0,7.0,10.0,2.0,2.0,51.0,1.0,,3.0,414.0,338.0,82.0,6.0,5.0,14.0,3.0,9.0,5.0,13.0,5.0,5.0,49.0,1.0,,,407.0,337.0,83.0
1237908,2024-09-29,1727614800,H. Meler,Papara Park,Trabzon,Match Finished,FT,203,Süper Lig,2024,Regular Season - 7,998,Trabzonspor,607,Konyaspor,3.0,2.0,2.0,1.0,3.0,2.0,5.0,6.0,15.0,4.0,10.0,5.0,18.0,4.0,2.0,66.0,4.0,,2.0,522.0,450.0,86.0,4.0,5.0,12.0,3.0,6.0,6.0,11.0,2.0,1.0,34.0,1.0,,2.0,252.0,180.0,71.0
